n_qubits,w_max,preset,depth,edge_prob,seed,n_edges,n_params,propagated_terms,zero_filtered_terms,diagonal_terms,upper_bound,propagate_total_s,compile_total_s,rss_baseline_gb,rss_peak_gb,rss_delta_gb,vram_peak_alloc_gb,vram_peak_reserved_gb,vram_nvml_delta_gb,eval_s,batch_eval_200_s,step_nnz
15,2,gpu,5,0.3,42,30,225,135,15,15,990,0.5148955690092407,0.8076495819841512,0.5895309448242188,0.9824714660644531,0.3929405212402344,0.00069427490234375,0.001953125,0.0,0.02455411700066179,0.024453880003420636,1740
15,3,gpu,5,0.3,42,30,225,3247,120,120,13275,0.5524156450119335,0.8623050040041562,0.5897789001464844,0.9776802062988281,0.38790130615234375,0.005693912506103516,0.0078125,0.005859375,0.02593385399086401,0.02600986498873681,24006
15,4,gpu,5,0.3,42,30,225,51794,575,575,123840,0.587102227989817,0.8920730180107057,0.5893898010253906,0.9565620422363281,0.3671722412109375,0.0848855972290039,0.115234375,0.095703125,0.025899325002683327,0.058103696996113285,396169
15,5,gpu,5,0.3,42,30,225,401871,1940,1940,853569,0.6332552999956533,1.0012180429766886,0.5897331237792969,0.981536865234375,0.3918037414550781,0.7494401931762695,0.80859375,0.806640625,0.02639948797877878,0.24879104501451366,4039234
